num_posts,SEVERE_TOXICITY,SEVERE_TOXICITY80p,fixation_dict_incels,fixation_dict_td,fixation_dict_gc,NegativeEmotion,CoreHostility,We,They,length,count_repeated,kind,ptile
53,80.814576,1.8867924528301887,0.0,0.0,0.3919372900335946,1.9036954087346025,2.6875699888017914,0.33594624860022393,0.9518477043673013,137.0,1786,before,4
1,76.384246,0.0,0.0,0.0,0.0,3.389830508474576,13.559322033898304,0.0,0.0,315.0,59,before,1
3,19.820103,0.0,0.0,0.0,0.0,4.761904761904762,7.142857142857142,0.0,0.0,61.0,42,before,2
2,17.095073,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,31.5,11,before,2
61,76.38092,0.0,0.0,0.0,0.3418353931107021,2.6295030239284776,3.4446489613463056,0.9729161188535366,1.2621614514856692,219.0,3803,before,4
7,67.91014,0.0,0.0,0.0,0.36496350364963503,3.2846715328467155,2.9197080291970803,0.36496350364963503,1.094890510948905,196.0,274,before,2
1,0.8386496999999999,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,76.0,10,before,1
17,32.15677,0.0,0.0,0.0,0.0,1.6069221260815822,1.73053152039555,0.0,0.7416563658838072,121.0,809,before,3
1,13.765234000000001,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,94.0,14,before,1
16,69.69304,0.0,0.0,0.0,1.393884892086331,1.70863309352518,1.9784172661870503,0.8992805755395683,2.652877697841727,183.0,2224,before,3
1,30.18181,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,0.0,9.090909090909092,60.0,11,before,1
20,62.480610000000006,0.0,0.0,0.0,0.9539842873176206,1.5712682379349048,1.9079685746352413,0.44893378226711567,1.2345679012345678,450.0,1782,before,3
1,11.0909864,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,18.0,4,before,1
4,54.059905,0.0,0.0,0.0,1.929260450160772,2.2508038585209005,3.295819935691318,0.482315112540193,0.7234726688102894,1340.5,1244,before,2
1,36.484385,0.0,0.0,0.0,0.0,5.263157894736842,5.263157894736842,0.0,5.263157894736842,92.0,19,before,1
24,68.68554999999999,0.0,0.0,0.0,0.0,1.9626615605552895,1.6275730014360938,0.47869794159885115,1.1967448539971277,278.0,2089,before,3
1,50.089510000000004,0.0,0.0,0.0,0.0,3.0303030303030303,3.0303030303030303,0.0,0.0,182.0,33,before,1
2,10.607371,0.0,0.0,0.0,0.8130081300813009,0.0,0.0,0.0,0.0,325.0,123,before,2
1,18.898425,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,114.0,20,before,1
2,20.019862,0.0,0.0,0.0,5.084745762711865,0.0,0.0,0.0,3.389830508474576,158.0,59,before,2
1,6.113751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1,before,1
1,12.897173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,21,before,1
11,59.487294999999996,0.0,0.0,0.0,0.5617977528089888,1.4044943820224718,1.1235955056179776,0.0,1.4044943820224718,106.0,356,before,3
1,8.374779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,22,before,1
2,29.313772999999998,0.0,0.0,0.0,0.0,3.4482758620689653,3.4482758620689653,0.0,3.4482758620689653,156.5,58,before,2
7,48.729223,0.0,0.0,0.0,0.1694915254237288,1.3559322033898304,2.2033898305084745,2.3728813559322033,1.0169491525423728,264.0,590,before,2
40,85.365444,2.5,0.0,0.0,0.31982942430703626,2.6652452025586353,2.55863539445629,0.10660980810234541,1.7057569296375266,87.5,938,before,4
2,7.2892209999999995,0.0,0.0,0.0,0.0,1.6666666666666667,0.8333333333333334,0.0,0.0,740.0,240,before,2
14,57.57966,0.0,0.0,0.0,1.1477761836441895,1.291248206599713,2.582496413199426,0.0,2.4390243902439024,133.0,697,before,3
2,27.705555999999998,0.0,0.0,0.0,0.0,6.896551724137931,6.896551724137931,3.4482758620689653,0.0,164.5,58,before,2
12,22.452423,0.0,0.0,0.0,3.260869565217391,0.6521739130434783,2.1739130434782608,0.0,1.3043478260869565,159.5,460,before,3
51,89.362836,1.9607843137254901,0.0,0.0,0.3568697425439714,2.574560285495794,2.396125414223808,0.688248789191945,2.6000509813917922,298.0,3923,before,4
1,7.960818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,21,before,1
3,15.562227,0.0,0.0,0.0,0.0,1.6528925619834711,1.6528925619834711,0.8264462809917356,3.3057851239669422,151.0,121,before,2
1,5.2592307,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0,315.0,44,before,1
21,21.299244,0.0,0.0,0.0,1.1986301369863013,0.3424657534246575,0.5136986301369862,1.36986301369863,1.5410958904109588,68.0,584,before,3
3,74.80016,0.0,0.0,0.0,0.0,0.0,7.142857142857142,0.0,0.0,48.0,28,before,2
2,10.571951,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,35.0,16,before,2
1,36.984134000000005,0.0,0.0,0.0,5.454545454545454,3.6363636363636362,6.363636363636363,0.9090909090909091,0.9090909090909091,665.0,110,before,1
1,61.3672,0.0,0.0,0.0,0.0,3.9215686274509802,5.88235294117647,0.0,0.0,259.0,51,before,1
3,7.264223,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,24.0,13,before,2
12,67.527837,0.0,0.0,0.0,0.7155635062611807,2.6833631484794274,3.2200357781753133,1.4311270125223614,5.008944543828265,198.0,559,before,3
11,68.60466,0.0,0.0,0.0,0.4645760743321719,2.671312427409988,4.645760743321719,0.4645760743321719,0.5807200929152149,302.0,861,before,3
1,80.814576,100.0,0.0,0.0,3.061224489795918,3.061224489795918,7.142857142857142,0.0,2.0408163265306123,528.0,98,before,1
12,39.768615000000004,0.0,0.0,0.0,0.6302521008403361,1.365546218487395,1.1554621848739497,0.10504201680672269,1.9957983193277309,207.0,952,before,3
4,30.087705999999997,0.0,0.0,0.0,0.0,1.2552301255230125,1.2552301255230125,0.8368200836820083,0.8368200836820083,380.0,239,before,2
1,12.2796945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,38,before,1
1,6.0620576,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,37.0,9,before,1
2,25.640597999999997,0.0,0.0,0.0,0.0,6.25,3.125,0.0,9.375,103.5,32,before,2
1,1.9207548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,before,1
1,8.9731954,0.0,0.0,0.0,0.0,3.571428571428571,3.571428571428571,0.0,0.0,155.0,28,before,1
3,4.0902324,0.0,0.0,0.0,0.0,5.555555555555555,5.555555555555555,0.0,0.0,39.0,18,before,2
1,17.26781,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,9.090909090909092,60.0,11,before,1
3,38.840799999999994,0.0,0.0,0.0,0.0,2.7149321266968327,1.809954751131222,0.0,7.6923076923076925,111.0,221,before,2
9,68.5913,0.0,0.0,0.0,0.0,1.9736842105263157,3.289473684210526,0.6578947368421052,0.0,98.0,152,before,3
2,68.263376,0.0,0.0,0.0,1.1235955056179776,0.0,0.5617977528089888,1.1235955056179776,6.741573033707865,509.5,178,before,2
1,1.24402335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,45,before,1
10,56.93281999999999,0.0,0.0,0.0,0.0,2.1505376344086025,1.881720430107527,0.0,1.3440860215053763,164.5,372,before,3
1,33.443376,0.0,0.0,0.0,0.0,2.843601895734597,2.3696682464454977,0.0,0.0,1085.0,211,before,1
1,4.2930525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3,before,1
9,76.15045,0.0,0.0,0.0,0.0,1.7595307917888565,4.9853372434017595,1.7595307917888565,0.8797653958944283,213.0,341,before,3
4,18.054834,0.0,0.0,0.0,0.2824858757062147,1.1299435028248588,1.694915254237288,2.2598870056497176,2.2598870056497176,368.5,354,before,2
1,15.051912000000002,0.0,0.0,0.0,5.263157894736842,5.263157894736842,5.263157894736842,0.0,0.0,102.0,19,before,1
7,78.00061000000001,0.0,0.0,0.0,0.0,5.714285714285714,6.122448979591836,2.0408163265306123,3.2653061224489797,192.0,245,before,2
1,3.526961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,18,before,1
3,4.9814973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,11,before,2
9,45.05381,0.0,0.0,0.0,0.0,1.146131805157593,3.4383954154727796,1.7191977077363898,0.0,131.0,349,before,3
1,4.785667,0.0,0.0,0.0,7.142857142857142,0.0,0.0,0.0,0.0,88.0,14,before,1
1,21.196991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,18,before,1
21,68.23748400000001,0.0,0.0,0.0,0.857449088960343,2.1436227224008575,3.965702036441586,0.3215434083601286,2.1436227224008575,139.0,933,before,3
1,1.1285849000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,10,before,1
1,53.17482999999999,0.0,0.0,0.0,0.0,9.523809523809524,14.285714285714285,0.0,0.0,116.0,21,before,1
1,3.8248375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,before,1
3,67.96687,0.0,0.0,0.0,0.0,3.2697547683923704,5.177111716621254,0.8174386920980926,0.544959128065395,596.0,367,before,2
4,62.58236,0.0,0.0,0.0,0.0,1.4234875444839856,6.405693950177936,0.0,3.558718861209965,339.5,281,before,2
1,84.25236000000001,100.0,0.0,0.0,0.0,6.25,18.75,0.0,0.0,168.0,32,before,1
5,64.21602,0.0,0.0,0.0,0.0,7.766990291262135,11.650485436893204,0.0,6.796116504854369,149.0,103,before,2
2,41.656473,0.0,0.0,0.0,0.0,1.8181818181818181,1.8181818181818181,0.0,0.9090909090909091,327.5,110,before,2
1,51.753603999999996,0.0,0.0,0.0,0.24752475247524752,1.2376237623762376,1.4851485148514851,0.0,1.4851485148514851,2324.0,404,before,1
1,1.5394065000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3,before,1
51,80.625284,1.9607843137254901,0.0,0.0,0.12395413696932135,2.014254725751472,3.315773163929346,2.665013944840409,1.9212891230244808,218.0,3227,before,4
1,8.109597,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,19.0,5,before,1
1,3.1598963,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,74.0,13,before,1
2,65.839225,0.0,0.0,0.0,0.0,1.8404907975460123,4.294478527607362,0.6134969325153374,0.6134969325153374,445.0,163,before,2
145,68.00045999999999,0.0,0.0,0.0,1.4541200066856093,1.7048303526658866,2.6742436904562927,0.9526993147250542,1.6379742604044794,136.0,5983,before,4
3,54.45478,0.0,0.0,0.0,0.16583747927031509,1.658374792703151,1.1608623548922055,0.33167495854063017,0.4975124378109453,167.0,603,before,2
1,89.362836,100.0,0.0,0.0,0.0,50.0,75.0,0.0,0.0,23.0,4,before,1
1,5.0293252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,123.0,22,before,1
4,80.814576,25.0,0.0,0.0,0.8130081300813009,2.0325203252032518,3.2520325203252036,1.2195121951219512,0.8130081300813009,237.0,246,before,2
2,1.9186879000000001,0.0,0.0,0.0,7.4074074074074066,3.7037037037037033,0.0,0.0,0.0,77.0,27,before,2
1,6.174888500000001,0.0,0.0,0.0,0.0,1.6736401673640167,1.2552301255230125,0.0,0.8368200836820083,1372.0,239,before,1
1,26.369578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,15,before,1
16,65.013033,0.0,0.0,0.0,0.47244094488188976,4.724409448818897,4.881889763779528,0.15748031496062992,5.511811023622047,148.5,635,before,3
2,14.334886,0.0,0.0,0.0,0.0,1.6129032258064515,0.6912442396313364,0.0,2.3041474654377883,1203.5,434,before,2
1,13.241132,0.0,0.0,0.0,2.3696682464454977,0.0,0.0,0.0,0.0,1214.0,211,before,1
1,39.828306000000005,0.0,0.0,0.0,6.8181818181818175,4.545454545454546,4.545454545454546,0.0,2.272727272727273,273.0,44,before,1
1,0.9593667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,before,1
1,37.01057,0.0,0.0,0.0,0.0,2.1739130434782608,4.3478260869565215,0.0,0.0,221.0,46,before,1
2,2.8577838,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,10.5,6,before,2
10,64.42934,0.0,0.0,0.0,0.5763688760806917,4.322766570605188,3.7463976945244957,0.5763688760806917,0.5763688760806917,65.5,347,before,3
4,60.9885,0.0,0.0,0.0,3.7815126050420167,2.5210084033613445,4.201680672268908,0.0,2.100840336134454,314.5,238,before,2
1,21.557102,0.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,113.0,20,before,1
1,36.38304,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,71.0,14,before,1
1,5.0669502,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,19.0,3,before,1
1,24.305484999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9850746268656714,369.0,67,before,1
3,27.616639999999997,0.0,0.0,0.0,0.6172839506172839,1.2345679012345678,1.2345679012345678,1.2345679012345678,1.8518518518518516,216.0,162,before,2
5,46.207105999999996,0.0,0.0,0.0,0.2557544757033248,0.5115089514066496,1.278772378516624,0.7672634271099744,0.5115089514066496,239.0,391,before,2
12,37.165585,0.0,0.0,0.0,1.3157894736842104,0.6578947368421052,1.9736842105263157,0.0,3.289473684210526,63.0,152,before,3
1,2.8907755,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,36.0,6,before,1
1,36.876777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,16,before,1
1,1.1392914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7,before,1
1,10.601386999999999,0.0,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,0.0,259.0,49,before,1
2,18.418725,0.0,0.0,0.0,0.0,2.564102564102564,2.564102564102564,0.0,0.0,131.5,39,before,2
3,4.750814,0.0,0.0,0.0,0.0,0.0,1.694915254237288,0.0,0.0,129.0,59,before,2
1,24.046771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,84.0,17,before,1
80,88.33669400000001,1.25,0.0,0.0,1.4396887159533074,2.6459143968871595,3.385214007782101,0.622568093385214,1.3618677042801557,106.5,2570,before,4
1,8.717923599999999,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,5.88235294117647,89.0,17,before,1
1,8.1623785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,21,before,1
4,31.480247,0.0,0.0,0.0,0.0,1.2684989429175475,1.2684989429175475,0.21141649048625794,2.748414376321353,592.0,473,before,2
3,49.938986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,48,before,2
55,76.99874,0.0,0.0,0.0,0.10070493454179255,2.5511916750587447,3.088284659281638,0.7049345417925479,1.779120510238335,227.0,2979,before,4
33,87.27292,3.0303030303030303,0.0,0.0,1.3581129378127232,2.1443888491779846,5.2894924946390285,0.7147962830593281,1.858470335954253,190.0,1399,before,4
14,68.60979,0.0,0.0,0.0,1.2330456226880395,2.342786683107275,4.68557336621455,0.36991368680641185,3.3292231812577064,192.0,811,before,3
5,81.2643,20.0,0.0,0.0,0.0,1.5384615384615385,2.564102564102564,0.0,1.5384615384615385,46.0,195,before,2
8,41.465685,0.0,0.0,0.0,1.8779342723004695,4.225352112676056,4.694835680751173,1.4084507042253522,0.9389671361502347,159.0,213,before,3
2,3.0323772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,74.0,29,before,2
6,36.979659999999996,0.0,0.0,0.0,0.9685230024213075,1.4527845036319613,2.9055690072639226,0.7263922518159807,0.9685230024213075,294.0,413,before,2
2,10.147812,0.0,0.0,0.0,0.0,0.0,6.0606060606060606,0.0,3.0303030303030303,177.0,66,before,2
32,33.486986,0.0,0.0,0.0,0.5221932114882507,0.8485639686684074,1.6971279373368149,0.3263707571801566,2.088772845953003,235.0,1532,before,4
1,67.356724,0.0,0.0,0.0,0.0,10.526315789473683,15.789473684210526,0.0,0.0,109.0,19,before,1
3,6.938682999999999,0.0,0.0,0.0,3.4482758620689653,3.4482758620689653,1.7241379310344827,1.7241379310344827,0.0,79.0,58,before,2
1,22.811902,0.0,0.0,0.0,2.622950819672131,1.9672131147540985,3.278688524590164,0.49180327868852464,0.16393442622950818,3580.0,610,before,1
1,9.017064399999999,0.0,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,133.0,21,before,1
1,25.062420000000003,0.0,0.0,0.0,0.0,0.0,5.263157894736842,0.0,0.0,127.0,19,before,1
5,60.388929999999995,0.0,0.0,0.0,2.9296875,1.171875,2.1484375,0.390625,1.953125,824.0,512,before,2
3,14.728658,0.0,0.0,0.0,3.614457831325301,1.2048192771084338,1.2048192771084338,0.0,0.0,192.0,83,before,2
3,25.416096999999997,0.0,0.0,0.0,0.0,0.9090909090909091,0.45454545454545453,0.9090909090909091,1.8181818181818181,384.0,220,before,2
1,29.853562,0.0,0.0,0.0,0.0,5.88235294117647,5.88235294117647,0.0,0.0,93.0,17,before,1
29,84.16842,3.4482758620689653,0.0,0.0,1.0903426791277258,2.64797507788162,3.4267912772585665,0.778816199376947,1.8691588785046727,98.0,642,before,4
156,68.32059000000001,0.0,0.0,0.0,1.0555830446973444,1.4349332013854528,2.111166089394689,0.6927263730826323,1.5174006267524327,136.0,6063,before,4
1,1.709988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7,before,1
2,46.419305,0.0,0.0,0.0,0.0,8.928571428571429,8.928571428571429,0.0,0.0,151.0,56,before,2
1,2.563116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6,before,1
1,10.8632535,0.0,0.0,0.0,0.78125,1.953125,1.171875,0.0,0.0,1441.0,256,before,1
1,13.10297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,12,before,1
9,23.856676,0.0,0.0,0.0,0.8565310492505354,0.4282655246252677,2.355460385438972,0.4282655246252677,1.284796573875803,222.0,467,before,3
6,39.628288,0.0,0.0,0.0,0.0,1.6251354279523293,2.058504875406284,0.43336944745395445,1.0834236186348862,347.5,923,before,2
3,89.56942,33.33333333333333,0.0,0.0,17.647058823529413,17.647058823529413,35.294117647058826,0.0,0.0,21.0,17,before,2
1,7.976171,0.0,0.0,0.0,3.79746835443038,2.5316455696202533,0.0,0.0,2.5316455696202533,453.0,79,before,1
23,51.767236000000004,0.0,0.0,0.0,0.5853658536585366,1.75609756097561,1.5121951219512195,1.0731707317073171,1.4146341463414636,401.0,2050,before,3
23,64.495254,0.0,0.0,0.0,0.8116883116883116,1.948051948051948,3.2467532467532463,0.16233766233766234,2.922077922077922,116.0,616,before,3
17,35.402122000000006,0.0,0.0,0.0,0.7936507936507936,0.7936507936507936,1.4285714285714286,1.5873015873015872,1.1111111111111112,110.0,630,before,3
1,1.9872641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857142,69.0,14,before,1
1,2.179949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8,before,1
9,35.185992999999996,0.0,0.0,0.0,0.823045267489712,0.0,2.880658436213992,0.0,4.11522633744856,104.0,243,before,3
2,18.227135999999998,0.0,0.0,0.0,0.0,4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215,125.5,46,before,2
2,7.731117,0.0,0.0,0.0,0.0,1.7857142857142856,1.7857142857142856,0.8928571428571428,1.7857142857142856,298.5,112,before,2
1,34.028366,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0,0.0,224.0,38,before,1
29,88.83291,6.896551724137931,0.0,0.0,0.4418262150220913,3.829160530191458,6.480117820324007,0.5891016200294551,1.914580265095729,100.0,679,before,4
77,85.291123,3.896103896103896,0.0,0.0,0.6273062730627307,2.5092250922509227,3.7638376383763834,0.2952029520295203,1.4760147601476015,88.0,2710,before,4
1,22.276519999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,13,before,1
3,4.0069267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,24,before,2
2,4.2988446,0.0,0.0,0.0,3.9215686274509802,0.0,0.0,3.9215686274509802,0.0,145.5,51,before,2
13,68.061286,0.0,0.0,0.0,0.2898550724637681,2.753623188405797,3.91304347826087,0.7246376811594203,0.7246376811594203,204.0,690,before,3
2,68.22362,0.0,0.0,0.0,1.5427769985974753,3.0855539971949506,5.049088359046284,0.0,2.524544179523142,1961.0,713,before,2
1,1.1499819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,before,1
1,31.124458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9,before,1
1,55.419450000000005,0.0,0.0,0.0,0.0,10.526315789473683,21.052631578947366,0.0,0.0,104.0,19,before,1
1,34.65686,0.0,0.0,0.0,1.7857142857142856,0.0,3.571428571428571,0.0,0.0,408.0,56,before,1
56,84.59088,1.7857142857142856,0.0,0.0,0.5079825834542816,1.9593613933236573,3.30188679245283,0.5079825834542816,1.9593613933236573,189.5,2756,before,4
1,32.575423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,101.0,16,before,1
2,19.537003,0.0,0.0,0.0,0.0,4.411764705882353,3.6764705882352944,0.0,1.4705882352941175,391.0,136,before,2
3,11.456432,0.0,0.0,0.0,0.0,1.431980906921241,2.386634844868735,0.0,1.1933174224343674,225.0,419,before,2
12,80.814576,8.333333333333332,0.0,0.0,0.12738853503184713,0.89171974522293,1.019108280254777,1.019108280254777,0.89171974522293,337.5,785,before,3
1,7.040983000000001,0.0,0.0,0.0,0.0,7.936507936507936,6.349206349206349,0.0,4.761904761904762,324.0,63,before,1
1,7.911455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6,before,1
1,1.9165108,0.0,0.0,0.0,1.36986301369863,0.0,0.0,0.0,1.36986301369863,480.0,73,before,1
1,3.306993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4,before,1
1,1.3932517,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,173.0,28,before,1
70,64.905137,0.0,0.0,0.0,0.47857298237981294,2.1753317380900588,2.893191211659778,0.4350663476180117,0.9788992821405265,243.5,4597,before,4
1,6.8272494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4,before,1
2,68.061584,0.0,0.0,0.0,2.4390243902439024,2.4390243902439024,4.878048780487805,0.0,0.0,107.0,41,before,2
1,4.608262300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,23,before,1
1,58.006420000000006,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,215.0,45,before,1
1,36.112016000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,29,before,1
17,78.47062,0.0,0.0,0.0,1.227830832196453,2.8649386084583903,3.956343792633015,0.4092769440654843,1.6371077762619373,210.0,733,before,3
2,10.605549,0.0,0.0,0.0,1.8018018018018018,0.9009009009009009,0.0,0.0,0.9009009009009009,293.0,111,before,2
1,18.705189,0.0,0.0,0.0,4.651162790697675,2.3255813953488373,0.0,0.0,2.3255813953488373,317.0,43,before,1
9,62.627316,0.0,0.0,0.0,2.197802197802198,1.6483516483516485,2.7472527472527473,1.6483516483516485,3.296703296703297,92.0,182,before,3
4,77.17309999999999,0.0,0.0,0.0,0.0,1.8633540372670807,5.590062111801243,0.0,0.6211180124223602,147.5,161,before,2
1,5.5468645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6,before,1
1,7.602291599999999,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,4,before,1
4,25.11803,0.0,0.0,0.0,0.0,1.5151515151515151,4.545454545454546,0.0,0.0,79.5,198,before,2
2,10.432809599999999,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,134.5,50,before,2
1,45.745543,0.0,0.0,0.0,1.25,0.0,2.5,0.0,0.0,460.0,80,before,1
1,29.824489999999997,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,177.0,25,before,1
2,11.5760215,0.0,0.0,0.0,1.4285714285714286,0.0,1.4285714285714286,0.0,2.857142857142857,203.5,70,before,2
2,3.4019942999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235294117647,42.5,17,before,2
6,39.276809,0.0,0.0,0.0,1.5128593040847202,2.5718608169440245,2.8744326777609683,0.15128593040847202,1.059001512859304,563.5,661,before,2
1,10.9780215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,40,before,1
5,67.951,0.0,0.0,0.0,0.0,1.935483870967742,4.193548387096775,0.0,1.6129032258064515,93.0,310,before,2
5,50.020325,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,2.4390243902439024,49.0,41,before,2
4,47.14293,0.0,0.0,0.0,0.0,3.7735849056603774,7.547169811320755,0.0,1.8867924528301887,62.0,53,before,2
20,44.37114,0.0,0.0,0.0,2.579034941763727,2.1630615640599005,2.329450915141431,0.33277870216306155,4.492512479201332,271.0,1202,before,3
1,24.19658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,10,before,1
1,56.66261299999999,0.0,0.0,0.0,0.0,2.857142857142857,2.857142857142857,0.0,0.0,186.0,35,before,1
2,6.812106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,117.5,40,before,2
1,5.0769158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,44,before,1
1,9.3951814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,24,before,1
4,39.108126999999996,0.0,0.0,0.0,2.9154518950437316,1.6034985422740524,2.0408163265306123,0.43731778425655976,2.7696793002915454,569.5,686,before,2
1,21.89649,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,209.0,37,before,1
4,4.101001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,128.5,130,before,2
1,0.73782974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3,before,1
4,45.96759,0.0,0.0,0.0,3.3333333333333335,2.5,0.8333333333333334,0.0,4.166666666666666,163.0,120,before,2
1,47.938356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11,before,1
27,71.64723,0.0,0.0,0.0,0.0,2.200956937799043,3.923444976076555,0.7177033492822966,1.38755980861244,403.0,2090,before,3
1,2.3178546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,before,1
2,25.676587,0.0,0.0,0.0,1.36986301369863,1.36986301369863,2.73972602739726,0.0,4.10958904109589,207.0,73,before,2
2,74.865234,0.0,0.0,0.0,0.8620689655172413,2.586206896551724,4.310344827586207,0.8620689655172413,1.7241379310344827,328.0,116,before,2
3,7.642942,0.0,0.0,0.0,0.0,6.25,6.25,0.0,0.0,42.0,16,before,2
5,55.028,0.0,0.0,0.0,0.6896551724137931,2.7586206896551726,3.793103448275862,1.3793103448275863,1.0344827586206897,234.0,290,before,2
1,61.36688,0.0,0.0,0.0,0.0,7.4074074074074066,7.4074074074074066,0.0,7.4074074074074066,320.0,54,before,1
50,68.40488,0.0,0.0,0.0,0.04310344827586207,1.7385057471264367,2.140804597701149,1.1781609195402298,1.4367816091954022,517.5,6960,before,4
114,76.39542,0.0,0.0,0.0,0.2715546503733876,2.0140303236026247,3.054989816700611,0.4525910839556461,2.670287395338312,155.5,4419,before,4
2,31.032110000000003,0.0,0.0,0.0,0.0,2.5,1.25,0.0,1.25,233.0,80,before,2
1,7.293906999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,7,before,1
