venue,date_post,id,author,length,first,idpauthor,intervention_flag,date_idx
gendercritical,2020-06-07,1962,723,296.28236493374106,142,2.7136929460580914,0,-22
gendercritical,2020-06-08,2017,726,307.2012890431334,134,2.778236914600551,0,-21
gendercritical,2020-06-09,2303,791,345.45115067303516,113,2.911504424778761,0,-20
gendercritical,2020-06-10,2418,825,324.85483870967744,147,2.930909090909091,0,-19
gendercritical,2020-06-11,3160,937,315.1746835443038,160,3.3724653148345785,0,-18
gendercritical,2020-06-12,2626,839,331.65651180502664,130,3.129916567342074,0,-17
gendercritical,2020-06-13,2379,800,338.24464060529635,135,2.97375,0,-16
gendercritical,2020-06-14,2599,828,353.41054251635245,122,3.138888888888889,0,-15
gendercritical,2020-06-15,2604,837,359.9016897081413,140,3.111111111111111,0,-14
gendercritical,2020-06-16,2298,790,342.86118363794606,95,2.908860759493671,0,-13
gendercritical,2020-06-17,2052,772,348.37231968810914,117,2.6580310880829017,0,-12
gendercritical,2020-06-18,2033,710,337.8637481554353,91,2.863380281690141,0,-11
gendercritical,2020-06-19,2017,643,338.90728805156175,89,3.136858475894246,0,-10
gendercritical,2020-06-20,1797,682,342.30495269894266,99,2.634897360703812,0,-9
gendercritical,2020-06-21,1669,609,327.4038346315159,72,2.7405582922824303,0,-8
gendercritical,2020-06-22,1789,662,344.109558412521,73,2.702416918429003,0,-7
gendercritical,2020-06-23,1598,663,326.66207759699626,94,2.41025641025641,0,-6
gendercritical,2020-06-24,2222,746,323.44779477947793,94,2.9785522788203753,0,-5
gendercritical,2020-06-25,1736,648,285.2903225806452,79,2.6790123456790123,0,-4
gendercritical,2020-06-26,2020,706,333.9727722772277,80,2.861189801699717,0,-3
gendercritical,2020-06-27,1777,646,338.9617332583005,79,2.7507739938080493,0,-2
gendercritical,2020-06-28,2191,735,291.4664536741214,94,2.980952380952381,0,-1
gendercritical,2020-06-29,1272,525,318.8592767295597,77,2.422857142857143,1,0
gendercritical,2020-07-23,29,7,478.55172413793105,4,4.142857142857143,1,24
gendercritical,2020-07-24,86,12,361.5232558139535,4,7.166666666666667,1,25
gendercritical,2020-07-25,141,37,148.2127659574468,22,3.810810810810811,1,26
gendercritical,2020-07-26,104,33,198.5,11,3.1515151515151514,1,27
gendercritical,2020-07-27,86,36,165.27906976744185,14,2.388888888888889,1,28
gendercritical,2020-07-28,63,25,164.47619047619048,9,2.52,1,29
gendercritical,2020-07-29,309,107,231.94498381877023,59,2.8878504672897196,1,30
gendercritical,2020-07-30,626,222,258.297124600639,115,2.81981981981982,1,31
gendercritical,2020-07-31,582,178,655.7096219931271,63,3.269662921348315,1,32
gendercritical,2020-08-01,513,157,259.7992202729045,36,3.267515923566879,1,33
gendercritical,2020-08-02,602,162,200.9700996677741,34,3.7160493827160495,1,34
gendercritical,2020-08-03,684,189,300.1140350877193,50,3.619047619047619,1,35
gendercritical,2020-08-04,597,182,305.8793969849246,28,3.28021978021978,1,36
gendercritical,2020-08-05,542,154,355.55350553505536,23,3.5194805194805197,1,37
gendercritical,2020-08-06,588,158,217.08163265306123,23,3.721518987341772,1,38
gendercritical,2020-08-07,706,189,225.24929178470256,30,3.7354497354497354,1,39
gendercritical,2020-08-08,530,157,326.7132075471698,23,3.375796178343949,1,40
gendercritical,2020-08-09,435,147,309.5793103448276,21,2.9591836734693877,1,41
gendercritical,2020-08-10,488,158,282.422131147541,16,3.088607594936709,1,42
gendercritical,2020-08-11,623,168,252.14446227929375,18,3.7083333333333335,1,43
gendercritical,2020-08-12,578,153,265.38927335640136,13,3.7777777777777777,1,44
gendercritical,2020-08-13,523,155,304.2619502868069,17,3.3741935483870966,1,45
gendercritical,2020-08-14,543,155,325.68508287292815,15,3.503225806451613,1,46
gendercritical,2020-08-15,414,130,267.34299516908214,10,3.1846153846153844,1,47
gendercritical,2020-08-16,390,119,256.13589743589745,9,3.277310924369748,1,48
gendercritical,2020-08-17,624,171,312.35737179487177,16,3.6491228070175437,1,49
gendercritical,2020-08-18,907,198,260.49503858875414,17,4.58080808080808,1,50
gendercritical,2020-08-19,790,216,255.0493670886076,27,3.6574074074074074,1,51
gendercritical,2020-08-20,864,201,303.40625,18,4.298507462686567,1,52
gendercritical,2020-08-21,891,221,292.07182940516276,24,4.031674208144796,1,53
gendercritical,2020-08-22,682,193,326.8782991202346,15,3.533678756476684,1,54
gendercritical,2020-08-23,686,197,340.29883381924196,11,3.482233502538071,1,55
gendercritical,2020-08-24,705,173,278.4297872340426,11,4.07514450867052,1,56
gendercritical,2020-08-25,846,202,316.76477541371156,8,4.188118811881188,1,57
gendercritical,2020-08-26,791,200,345.3590391908976,17,3.955,1,58
gendercritical,2020-08-27,889,192,294.63442069741285,12,4.630208333333333,1,59
gendercritical,2020-08-28,855,216,303.4479532163743,17,3.9583333333333335,1,60
gendercritical,2020-08-29,785,194,285.856050955414,12,4.046391752577319,1,61
gendercritical,2020-08-30,729,203,304.6323731138546,12,3.5911330049261085,1,62
gendercritical,2020-08-31,886,222,327.83408577878106,19,3.990990990990991,1,63
gendercritical,2020-09-01,822,210,283.22019464720194,8,3.914285714285714,1,64
gendercritical,2020-09-02,660,179,342.2818181818182,6,3.6871508379888267,1,65
gendercritical,2020-09-03,707,186,254.18387553041018,12,3.8010752688172045,1,66
gendercritical,2020-09-04,930,210,317.59354838709675,9,4.428571428571429,1,67
gendercritical,2020-09-05,643,189,303.447900466563,7,3.4021164021164023,1,68
gendercritical,2020-09-06,512,167,249.513671875,11,3.065868263473054,1,69
gendercritical,2020-09-07,619,190,284.18093699515344,10,3.2578947368421054,1,70
gendercritical,2020-09-08,865,219,310.2635838150289,7,3.949771689497717,1,71
gendercritical,2020-09-09,794,225,352.59697732997483,8,3.528888888888889,1,72
gendercritical,2020-09-10,747,204,396.0053547523427,9,3.661764705882353,1,73
gendercritical,2020-09-11,761,221,311.81340341655715,14,3.4434389140271495,1,74
gendercritical,2020-09-12,622,196,224.02250803858522,5,3.173469387755102,1,75
gendercritical,2020-09-13,737,190,275.55223880597015,7,3.8789473684210525,1,76
gendercritical,2020-09-14,659,204,280.40060698027315,5,3.230392156862745,1,77
gendercritical,2020-09-15,882,230,261.55895691609976,18,3.8347826086956522,1,78
gendercritical,2020-09-16,705,207,326.92198581560285,10,3.4057971014492754,1,79
gendercritical,2020-09-17,781,222,290.1920614596671,12,3.518018018018018,1,80
gendercritical,2020-09-18,667,198,270.3673163418291,8,3.3686868686868685,1,81
gendercritical,2020-09-19,675,206,241.20888888888888,11,3.2766990291262137,1,82
gendercritical,2020-09-20,724,209,335.6229281767956,10,3.464114832535885,1,83
gendercritical,2020-09-21,814,207,315.2714987714988,7,3.9323671497584543,1,84
gendercritical,2020-09-22,722,201,296.69390581717454,5,3.5920398009950247,1,85
gendercritical,2020-09-23,915,219,296.9672131147541,6,4.178082191780822,1,86
gendercritical,2020-09-24,780,206,382.8448717948718,13,3.7864077669902914,1,87
gendercritical,2020-09-25,741,212,310.64237516869093,8,3.4952830188679247,1,88
gendercritical,2020-09-26,915,217,317.6612021857924,9,4.216589861751152,1,89
gendercritical,2020-09-27,1032,258,327.4253875968992,15,4.0,1,90
gendercritical,2020-09-28,963,237,260.40706126687434,10,4.063291139240507,1,91
gendercritical,2020-09-29,960,234,317.1958333333333,11,4.102564102564102,1,92
gendercritical,2020-09-30,951,250,320.7465825446898,12,3.804,1,93
gendercritical,2020-10-01,1140,262,286.8061403508772,16,4.351145038167939,1,94
gendercritical,2020-10-02,1085,248,293.70506912442397,6,4.375,1,95
gendercritical,2020-10-03,851,223,308.7673325499413,6,3.8161434977578477,1,96
gendercritical,2020-10-04,538,179,325.3252788104089,6,3.005586592178771,1,97
gendercritical,2020-10-05,857,216,322.50991831971993,5,3.9675925925925926,1,98
gendercritical,2020-10-06,913,241,287.0230010952902,8,3.788381742738589,1,99
gendercritical,2020-10-07,876,224,356.49771689497715,5,3.9107142857142856,1,100
gendercritical,2020-10-08,767,201,351.23728813559325,2,3.81592039800995,1,101
gendercritical,2020-10-09,870,222,332.14827586206894,5,3.918918918918919,1,102
gendercritical,2020-10-10,676,189,296.0784023668639,4,3.5767195767195767,1,103
gendercritical,2020-10-11,704,202,231.22585227272728,5,3.485148514851485,1,104
gendercritical,2020-10-12,967,235,310.3950361944157,10,4.114893617021276,1,105
gendercritical,2020-10-13,849,213,276.6454652532391,3,3.9859154929577465,1,106
gendercritical,2020-10-14,863,224,314.89687137891076,7,3.8526785714285716,1,107
gendercritical,2020-10-15,887,229,339.26719278466743,3,3.873362445414847,1,108
gendercritical,2020-10-16,853,223,278.92497069167644,10,3.8251121076233185,1,109
gendercritical,2020-10-17,806,206,264.4317617866005,9,3.912621359223301,1,110
gendercritical,2020-10-18,515,167,315.20388349514565,2,3.0838323353293413,1,111
gendercritical,2020-10-19,824,203,267.1601941747573,7,4.059113300492611,1,112
gendercritical,2020-10-20,924,222,302.1363636363636,10,4.162162162162162,1,113
gendercritical,2020-10-21,760,205,266.68815789473683,7,3.707317073170732,1,114
gendercritical,2020-10-22,980,236,257.51326530612243,8,4.1525423728813555,1,115
gendercritical,2020-10-23,875,247,273.39542857142857,13,3.54251012145749,1,116
gendercritical,2020-10-24,829,209,275.3522316043426,6,3.9665071770334928,1,117
gendercritical,2020-10-25,678,195,247.64454277286137,6,3.476923076923077,1,118
